q_Ainv,omega_meV,intensity_clean,intensity_noisy
2.1119047619047615,-24.821428571428573,0.9706119443411771,1.0
2.1119047619047615,-24.642857142857142,0.9717691923401693,0.0
2.1119047619047615,-24.464285714285715,0.972956577440569,1.0
2.1119047619047615,-24.285714285714285,0.974175195377165,0.0
2.1119047619047615,-24.107142857142858,0.9754261934509432,3.0
2.1119047619047615,-23.928571428571427,0.9767107735175876,0.0
2.1119047619047615,-23.75,0.9780301951820111,2.0
2.1119047619047615,-23.571428571428573,0.979385779215392,1.0
2.1119047619047615,-23.392857142857142,0.9807789112127001,3.0
2.1119047619047615,-23.214285714285715,0.9822110455103444,0.0
2.1119047619047615,-23.035714285714285,0.9836837093854061,4.0
2.1119047619047615,-22.857142857142858,0.9851985075599321,2.0
2.1119047619047615,-22.678571428571427,0.9867571270359974,1.0
2.1119047619047615,-22.5,0.9883613422897067,0.0
2.1119047619047615,-22.32142857142857,0.9900130208550437,0.0
2.1119047619047615,-22.142857142857142,0.9917141293314997,1.0
2.1119047619047615,-21.964285714285715,0.9934667398527851,1.0
2.1119047619047615,-21.785714285714285,0.9952730370576551,0.0
2.1119047619047615,-21.607142857142858,0.9971353256080484,2.0
2.1119047619047615,-21.428571428571427,0.999056038304363,1.0
2.1119047619047615,-21.25,1.0010377448528598,0.0
2.1119047619047615,-21.07142857142857,1.0030831613459499,1.0
2.1119047619047615,-20.892857142857142,1.005195160522563,2.0
2.1119047619047615,-20.714285714285715,1.0073767828830091,2.0
2.1119047619047615,-20.535714285714285,1.009631248740819,1.0
2.1119047619047615,-20.357142857142858,1.011961971303121,1.0
2.1119047619047615,-20.17857142857143,1.0143725708812854,1.0
2.1119047619047615,-20.0,1.0168668903450304,1.0
2.1119047619047615,-19.82142857142857,1.0194490119460753,1.0
2.1119047619047615,-19.642857142857142,1.0221232756519871,3.0
2.1119047619047615,-19.464285714285715,1.0248942991472971,3.0
2.1119047619047615,-19.285714285714285,1.0277669996775616,1.0
2.1119047619047615,-19.107142857142858,1.0307466179331006,0.0
2.1119047619047615,-18.92857142857143,1.0338387441930514,1.0
2.1119047619047615,-18.75,1.037049346977524,2.0
2.1119047619047615,-18.57142857142857,1.040384804486561,2.0
2.1119047619047615,-18.392857142857142,1.0438519391398344,0.0
2.1119047619047615,-18.214285714285715,1.0474580555712478,2.0
2.1119047619047615,-18.035714285714285,1.0512109824786333,0.0
2.1119047619047615,-17.857142857142858,1.055119118781467,0.0
2.1119047619047615,-17.67857142857143,1.0591914846000516,0.0
2.1119047619047615,-17.5,1.0634377776392223,3.0
2.1119047619047615,-17.32142857142857,1.0678684356398238,1.0
2.1119047619047615,-17.142857142857142,1.0724947056537733,0.0
2.1119047619047615,-16.964285714285715,1.0773287210055755,1.0
2.1119047619047615,-16.785714285714285,1.0823835869272338,2.0
2.1119047619047615,-16.607142857142858,1.0876734759975641,0.0
2.1119047619047615,-16.42857142857143,1.093213734684589,2.0
2.1119047619047615,-16.25,1.0990210024852096,0.0
2.1119047619047615,-16.07142857142857,1.1051133453848894,2.0
2.1119047619047615,-15.892857142857142,1.1115104056277945,0.0
2.1119047619047615,-15.714285714285714,1.1182335701021684,2.0
2.1119047619047615,-15.535714285714285,1.1253061600156684,1.0
2.1119047619047615,-15.357142857142858,1.13275364497187,3.0
2.1119047619047615,-15.178571428571429,1.140603885075368,1.0
2.1119047619047615,-15.0,1.148887405305034,0.0
2.1119047619047615,-14.821428571428571,1.1576377071227069,3.0
2.1119047619047615,-14.642857142857142,1.1668916231520388,3.0
2.1119047619047615,-14.464285714285714,1.1766897217990506,0.0
2.1119047619047615,-14.285714285714285,1.18707676992866,2.0
2.1119047619047615,-14.107142857142858,1.1981022632051617,2.0
2.1119047619047615,-13.928571428571429,1.2098210355052303,2.0
2.1119047619047615,-13.75,1.2222939609888859,2.0
2.1119047619047615,-13.571428571428571,1.2355887650535213,2.0
2.1119047619047615,-13.392857142857142,1.249780963606503,0.0
2.1119047619047615,-13.214285714285714,1.264954954008375,1.0
2.1119047619047615,-13.035714285714285,1.2812052858311531,1.0
2.1119047619047615,-12.857142857142858,1.298638145458435,1.0
2.1119047619047615,-12.678571428571429,1.3173730957957321,1.0
2.1119047619047615,-12.5,1.3375451213012906,1.0
2.1119047619047615,-12.321428571428571,1.3593070396208604,2.0
2.1119047619047615,-12.142857142857142,1.3828323548602333,1.0
2.1119047619047615,-11.964285714285714,1.4083186446481473,3.0
2.1119047619047615,-11.785714285714285,1.4359915945034691,0.0
2.1119047619047615,-11.607142857142858,1.4661098197271143,0.0
2.1119047619047615,-11.428571428571429,1.4989706484752072,0.0
2.1119047619047615,-11.25,1.5349170815596072,2.0
2.1119047619047615,-11.071428571428571,1.5743461969856123,2.0
2.1119047619047615,-10.892857142857142,1.6177193328306236,4.0
2.1119047619047615,-10.714285714285714,1.6655744637740109,3.0
2.1119047619047615,-10.535714285714285,1.7185412876940436,1.0
2.1119047619047615,-10.357142857142858,1.7773596624905197,4.0
2.1119047619047615,-10.178571428571429,1.8429021820530598,2.0
2.1119047619047615,-10.0,1.9162018539235164,0.0
2.1119047619047615,-9.821428571428571,1.998486033712199,2.0
2.1119047619047615,-9.642857142857142,2.0912179646075164,3.0
2.1119047619047615,-9.464285714285714,2.196147422359979,3.0
2.1119047619047615,-9.285714285714285,2.3153719893948024,4.0
2.1119047619047615,-9.107142857142858,2.451410203960427,3.0
2.1119047619047615,-8.928571428571427,2.6072869245535544,2.0
2.1119047619047615,-8.75,2.786629112611889,2.0
2.1119047619047615,-8.57142857142857,2.9937657806866693,2.0
2.1119047619047615,-8.392857142857142,3.233817177853458,4.0
2.1119047619047615,-8.214285714285715,3.512742194904433,0.0
2.1119047619047615,-8.035714285714285,3.8372844384105753,1.0
2.1119047619047615,-7.857142857142858,4.214709423815965,5.0
2.1119047619047615,-7.678571428571427,4.652150579297541,8.0
2.1119047619047615,-7.5,5.155280115942323,6.0
2.1119047619047615,-7.321428571428569,5.725920555106978,4.0
2.1119047619047615,-7.142857142857142,6.358216259644728,7.0
2.1119047619047615,-6.964285714285715,7.033334603584656,7.0
2.1119047619047615,-6.785714285714285,7.713750811407421,9.0
2.1119047619047615,-6.607142857142858,8.340199369779297,10.0
2.1119047619047615,-6.428571428571427,8.836415292204181,11.0
2.1119047619047615,-6.25,9.125798369553111,8.0
2.1119047619047615,-6.071428571428569,9.15694028216606,17.0
2.1119047619047615,-5.892857142857142,8.924824643670156,9.0
2.1119047619047615,-5.714285714285715,8.473058801564726,5.0
2.1119047619047615,-5.535714285714285,7.875455835389359,3.0
2.1119047619047615,-5.357142857142858,7.2100664737081,11.0
2.1119047619047615,-5.178571428571427,6.540212447482716,4.0
2.1119047619047615,-5.0,5.907613131954689,9.0
2.1119047619047615,-4.821428571428569,5.334353096671087,5.0
2.1119047619047615,-4.642857142857142,4.828394933538147,3.0
2.1119047619047615,-4.464285714285715,4.389093262623157,4.0
2.1119047619047615,-4.285714285714285,4.011329092087539,4.0
2.1119047619047615,-4.107142857142858,3.6881537814297642,3.0
2.1119047619047615,-3.928571428571427,3.4122927643634706,3.0
2.1119047619047615,-3.75,3.1769060487689,6.0
2.1119047619047615,-3.5714285714285694,2.975911428894074,2.0
2.1119047619047615,-3.3928571428571423,2.804072622936614,2.0
2.1119047619047615,-3.2142857142857153,2.656978315968395,1.0
2.1119047619047615,-3.0357142857142847,2.5309971427747433,2.0
2.1119047619047615,-2.8571428571428577,2.423290750615402,3.0
2.1119047619047615,-2.678571428571427,2.332009980905394,5.0
2.1119047619047615,-2.5,2.256896275848904,2.0
2.1119047619047615,-2.3214285714285694,2.2006464047188063,4.0
2.1119047619047615,-2.1428571428571423,2.1714864620786227,1.0
2.1119047619047615,-1.9642857142857153,2.1872314045311287,2.0
2.1119047619047615,-1.7857142857142847,2.2803686332115225,2.0
2.1119047619047615,-1.6071428571428577,2.5021919447535685,2.0
2.1119047619047615,-1.428571428571427,2.92204784661247,3.0
2.1119047619047615,-1.25,3.616596875142832,1.0
2.1119047619047615,-1.0714285714285694,4.6456442362765555,2.0
2.1119047619047615,-0.8928571428571423,6.017008877334433,2.0
2.1119047619047615,-0.7142857142857153,7.651903928696726,5.0
2.1119047619047615,-0.5357142857142847,9.369465351334656,10.0
2.1119047619047615,-0.35714285714285765,10.907633399455888,15.0
2.1119047619047615,-0.17857142857142705,11.984084737515763,17.0
2.1119047619047615,0.0,12.379943742134943,12.0
2.1119047619047615,0.1785714285714306,12.012695866169873,8.0
2.1119047619047615,0.35714285714285765,10.965106269899188,10.0
2.1119047619047615,0.5357142857142847,9.456306283344567,7.0
2.1119047619047615,0.7142857142857153,7.768885311262504,4.0
2.1119047619047615,0.8928571428571423,6.165185159783732,7.0
2.1119047619047615,1.071428571428573,4.8263741085925425,8.0
2.1119047619047615,1.25,3.8315724261106596,1.0
2.1119047619047615,1.4285714285714306,3.1733317542479407,4.0
2.1119047619047615,1.6071428571428577,2.792264069683741,2.0
2.1119047619047615,1.7857142857142847,2.612183766787265,2.0
2.1119047619047615,1.9642857142857153,2.564290385809896,4.0
2.1119047619047615,2.1428571428571423,2.5979234389474595,2.0
2.1119047619047615,2.321428571428573,2.6813356910762636,4.0
2.1119047619047615,2.5,2.797583060419269,3.0
2.1119047619047615,2.6785714285714306,2.939470070957776,2.0
2.1119047619047615,2.8571428571428577,3.1055255501758228,4.0
2.1119047619047615,3.0357142857142847,3.297471067792902,8.0
2.1119047619047615,3.2142857142857153,3.5189066062914462,4.0
2.1119047619047615,3.3928571428571423,3.774767545607081,4.0
2.1119047619047615,3.571428571428573,4.07119325144421,5.0
2.1119047619047615,3.75,4.4155801600302755,7.0
2.1119047619047615,3.9285714285714306,4.816682796950509,1.0
2.1119047619047615,4.107142857142858,5.284657075657263,5.0
2.1119047619047615,4.285714285714285,5.830916258049019,9.0
2.1119047619047615,4.464285714285715,6.467594011786719,10.0
2.1119047619047615,4.642857142857142,7.206279338325357,8.0
2.1119047619047615,4.821428571428573,8.055514652775921,6.0
2.1119047619047615,5.0,9.016396477393402,12.0
2.1119047619047615,5.178571428571431,10.07569611834627,13.0
2.1119047619047615,5.357142857142858,11.196684619645055,15.0
2.1119047619047615,5.535714285714285,12.309959661013933,8.0
2.1119047619047615,5.714285714285715,13.31017171624325,10.0
2.1119047619047615,5.892857142857142,14.067461300127103,19.0
2.1119047619047615,6.071428571428573,14.459019203641772,11.0
2.1119047619047615,6.25,14.412296974709324,17.0
2.1119047619047615,6.428571428571431,13.935654200628097,23.0
2.1119047619047615,6.607142857142858,13.114644909272199,16.0
2.1119047619047615,6.785714285714285,12.076741171972133,13.0
2.1119047619047615,6.964285714285715,10.948856541919406,18.0
2.1119047619047615,7.142857142857146,9.829617117969693,11.0
2.1119047619047615,7.321428571428569,8.781472222315337,6.0
2.1119047619047615,7.5,7.8357672388901545,2.0
2.1119047619047615,7.678571428571431,7.0022535729453095,3.0
2.1119047619047615,7.857142857142861,6.277905841208615,7.0
2.1119047619047615,8.035714285714285,5.653292405458736,7.0
2.1119047619047615,8.214285714285715,5.116549777295874,9.0
2.1119047619047615,8.392857142857146,4.655594294175661,6.0
2.1119047619047615,8.57142857142857,4.2592103835594886,4.0
2.1119047619047615,8.75,3.917487893500145,1.0
2.1119047619047615,8.92857142857143,3.621911847310272,1.0
2.1119047619047615,9.107142857142861,3.365283583354423,4.0
2.1119047619047615,9.285714285714285,3.1415723716987,3.0
2.1119047619047615,9.464285714285715,2.945749120216327,3.0
2.1119047619047615,9.642857142857146,2.7736270105886804,3.0
2.1119047619047615,9.82142857142857,2.621719468840477,4.0
2.1119047619047615,10.0,2.487118460705844,3.0
2.1119047619047615,10.17857142857143,2.367392545769663,1.0
2.1119047619047615,10.357142857142861,2.2605026173072478,5.0
2.1119047619047615,10.535714285714285,2.1647327925717446,3.0
2.1119047619047615,10.714285714285715,2.0786339569973467,3.0
2.1119047619047615,10.892857142857146,2.0009777187736786,5.0
2.1119047619047615,11.07142857142857,1.9307188518546146,1.0
2.1119047619047615,11.25,1.8669646257944468,1.0
2.1119047619047615,11.42857142857143,1.8089497097138774,2.0
2.1119047619047615,11.607142857142861,1.7560155852298123,1.0
2.1119047619047615,11.785714285714285,1.7075936090846333,2.0
2.1119047619047615,11.964285714285715,1.663191034444735,0.0
2.1119047619047615,12.142857142857146,1.6223794357929084,2.0
2.1119047619047615,12.32142857142857,1.5847850914832187,1.0
2.1119047619047615,12.5,1.5500809653229601,2.0
2.1119047619047615,12.67857142857143,1.5179799982473714,1.0
2.1119047619047615,12.857142857142861,1.4882294767874615,2.0
2.1119047619047615,13.035714285714285,1.4606062894685268,2.0
2.1119047619047615,13.214285714285715,1.4349129178199007,4.0
2.1119047619047615,13.392857142857146,1.410974037160126,0.0
2.1119047619047615,13.57142857142857,1.3886336252005655,3.0
2.1119047619047615,13.75,1.3677524949346564,1.0
2.1119047619047615,13.92857142857143,1.348206183157843,2.0
2.1119047619047615,14.107142857142861,1.3298831380120677,1.0
2.1119047619047615,14.285714285714285,1.312683158735591,1.0
2.1119047619047615,14.464285714285715,1.2965160487724916,1.0
2.1119047619047615,14.642857142857146,1.2813004499123302,3.0
2.1119047619047615,14.82142857142857,1.2669628304717035,3.0
2.1119047619047615,15.0,1.2534366049210213,1.0
2.1119047619047615,15.17857142857143,1.240661365981423,0.0
2.1119047619047615,15.357142857142861,1.2285822132122663,0.0
2.1119047619047615,15.535714285714285,1.2171491645945633,1.0
2.1119047619047615,15.714285714285715,1.2063166396830507,2.0
2.1119047619047615,15.892857142857146,1.196043004624366,2.0
2.1119047619047615,16.07142857142857,1.1862901707817453,0.0
2.1119047619047615,16.25,1.1770232399171814,0.0
2.1119047619047615,16.42857142857143,1.1682101899001396,2.0
2.1119047619047615,16.60714285714286,1.1598215957705849,1.0
2.1119047619047615,16.785714285714285,1.1518303817100277,0.0
2.1119047619047615,16.964285714285715,1.1442116000895814,0.0
2.1119047619047615,17.142857142857146,1.1369422342868027,2.0
2.1119047619047615,17.32142857142857,1.1300010224082793,1.0
2.1119047619047615,17.5,1.1233682994349772,0.0
2.1119047619047615,17.67857142857143,1.1170258556324877,0.0
2.1119047619047615,17.85714285714286,1.110956809347091,1.0
2.1119047619047615,18.035714285714285,1.105145492548104,1.0
2.1119047619047615,18.214285714285715,1.0995773476832467,0.0
2.1119047619047615,18.392857142857146,1.094238834591747,2.0
2.1119047619047615,18.57142857142857,1.0891173463737622,1.0
2.1119047619047615,18.75,1.0842011332480093,2.0
2.1119047619047615,18.92857142857143,1.0794792335451808,2.0
2.1119047619047615,19.10714285714286,1.0749414110853137,0.0
2.1119047619047615,19.285714285714285,1.070578098274916,0.0
2.1119047619047615,19.464285714285715,1.066380344336128,4.0
2.1119047619047615,19.642857142857146,1.0623397681470443,1.0
2.1119047619047615,19.82142857142857,1.058448515230861,0.0
2.1119047619047615,20.0,1.0546992184828548,1.0
2.1119047619047615,20.17857142857143,1.0510849622693208,0.0
2.1119047619047615,20.35714285714286,1.0475992495722664,1.0
2.1119047619047615,20.535714285714285,1.044235971888659,1.0
2.1119047619047615,20.714285714285715,1.0409893816238858,4.0
2.1119047619047615,20.892857142857146,1.037854066746379,0.0
2.1119047619047615,21.07142857142857,1.0348249274945138,1.0
2.1119047619047615,21.25,1.0318971549483025,0.0
2.1119047619047615,21.42857142857143,1.0290662112974165,1.0
2.1119047619047615,21.60714285714286,1.0263278116539634,0.0
2.1119047619047615,21.785714285714285,1.0236779072734847,1.0
2.1119047619047615,21.964285714285715,1.0211126700610458,2.0
2.1119047619047615,22.142857142857146,1.018628478251247,2.0
2.1119047619047615,22.32142857142857,1.0162219031616684,2.0
2.1119047619047615,22.5,1.0138896969288285,1.0
2.1119047619047615,22.67857142857143,1.0116287811442872,4.0
2.1119047619047615,22.85714285714286,1.0094362363162068,0.0
2.1119047619047615,23.035714285714285,1.0073092920885764,1.0
2.1119047619047615,23.214285714285715,1.0052453181564933,1.0
2.1119047619047615,23.392857142857146,1.0032418158214722,2.0
2.1119047619047615,23.57142857142857,1.0012964101357662,0.0
2.1119047619047615,23.75,0.9994068425892161,1.0
2.1119047619047615,23.92857142857143,0.9975709642962165,1.0
2.1119047619047615,24.10714285714286,0.9957867296440902,2.0
2.1119047619047615,24.285714285714285,0.9940521903674883,1.0
2.1119047619047615,24.464285714285715,0.9923654900164599,4.0
2.1119047619047615,24.642857142857146,0.990724858788572,0.0
2.1119047619047615,24.82142857142857,0.9891286086979395,1.0
2.1119047619047615,25.0,0.9875751290562834,1.0
2.221428571428571,-25.0,0.9827019402384561,1.0
2.221428571428571,-24.821428571428573,0.9841700149107855,0.0
2.221428571428571,-24.642857142857142,0.9856805206791435,0.0
2.221428571428571,-24.464285714285715,0.9872351862212277,1.0
2.221428571428571,-24.285714285714285,0.9888358314368,1.0
2.221428571428571,-24.107142857142858,0.9904843733578719,1.0
2.221428571428571,-23.928571428571427,0.9921828325126498,1.0
2.221428571428571,-23.75,0.9939333397835151,0.0
2.221428571428571,-23.571428571428573,0.9957381438033818,2.0
2.221428571428571,-23.392857142857142,0.9975996189392918,0.0
2.221428571428571,-23.214285714285715,0.999520273917141,0.0
2.221428571428571,-23.035714285714285,1.001502761147052,0.0
2.221428571428571,-22.857142857142858,1.0035498868151738,0.0
2.221428571428571,-22.678571428571427,1.0056646218147138,0.0
2.221428571428571,-22.5,1.0078501135968427,0.0
2.221428571428571,-22.32142857142857,1.01010969903093,4.0
2.221428571428571,-22.142857142857142,1.0124469183734257,2.0
2.221428571428571,-21.964285714285715,1.0148655304558147,3.0
2.221428571428571,-21.785714285714285,1.0173695292145404,2.0
2.221428571428571,-21.607142857142858,1.0199631616998701,0.0
2.221428571428571,-21.428571428571427,1.0226509477165353,0.0
2.221428571428571,-21.25,1.0254377012669076,3.0
2.221428571428571,-21.07142857142857,1.0283285539877525,2.0
2.221428571428571,-20.892857142857142,1.0313289807945747,1.0
2.221428571428571,-20.714285714285715,1.0344448279736467,2.0
2.221428571428571,-20.535714285714285,1.0376823439914316,1.0
2.221428571428571,-20.357142857142858,1.0410482133248293,1.0
2.221428571428571,-20.17857142857143,1.044549593654117,1.0
2.221428571428571,-20.0,1.0481941568043327,0.0
2.221428571428571,-19.82142857142857,1.0519901338710398,1.0
2.221428571428571,-19.642857142857142,1.0559463650239114,2.0
2.221428571428571,-19.464285714285715,1.060072354547541,0.0
2.221428571428571,-19.285714285714285,1.06437833175474,0.0
2.221428571428571,-19.107142857142858,1.0688753184949178,2.0
2.221428571428571,-18.92857142857143,1.0735752040809245,1.0
2.221428571428571,-18.75,1.0784908285742063,0.0
2.221428571428571,-18.57142857142857,1.08363607550303,1.0
2.221428571428571,-18.392857142857142,1.089025975245066,0.0
2.221428571428571,-18.214285714285715,1.0946768204876087,1.0
2.221428571428571,-18.035714285714285,1.100606295390757,1.0
2.221428571428571,-17.857142857142858,1.1068336203264053,0.0
2.221428571428571,-17.67857142857143,1.1133797143555142,0.0
2.221428571428571,-17.5,1.1202673779456607,1.0
2.221428571428571,-17.32142857142857,1.1275214988298412,1.0
2.221428571428571,-17.142857142857142,1.1351692843773455,1.0
2.221428571428571,-16.964285714285715,1.1432405244020554,1.0
2.221428571428571,-16.785714285714285,1.1517678889895673,0.0
2.221428571428571,-16.607142857142858,1.1607872667024353,3.0
2.221428571428571,-16.42857142857143,1.1703381494474001,2.0
2.221428571428571,-16.25,1.1804640713899652,0.0
2.221428571428571,-16.07142857142857,1.1912131106170953,1.0
2.221428571428571,-15.892857142857142,1.2026384638234124,1.0
2.221428571428571,-15.714285714285714,1.214799106185632,0.0
2.221428571428571,-15.535714285714285,1.2277605508623404,1.0
2.221428571428571,-15.357142857142858,1.241595725295559,1.0
2.221428571428571,-15.178571428571429,1.2563859848002472,1.0
2.221428571428571,-15.0,1.2722222879353517,0.0
2.221428571428571,-14.821428571428571,1.2892065630121934,1.0
2.221428571428571,-14.642857142857142,1.3074533010060847,1.0
2.221428571428571,-14.464285714285714,1.3270914173326238,2.0
2.221428571428571,-14.285714285714285,1.348266433722097,0.0
2.221428571428571,-14.107142857142858,1.371143042128707,1.0
2.221428571428571,-13.928571428571429,1.3959081256754537,4.0
2.221428571428571,-13.75,1.4227743275746172,2.0
2.221428571428571,-13.571428571428571,1.451984278383129,2.0
2.221428571428571,-13.392857142857142,1.4838156155458555,3.0
2.221428571428571,-13.214285714285714,1.5185869577111781,1.0
2.221428571428571,-13.035714285714285,1.5566650305509575,4.0
2.221428571428571,-12.857142857142858,1.5984731814596898,0.0
2.221428571428571,-12.678571428571429,1.6445015678980122,3.0
2.221428571428571,-12.5,1.6953193578910972,1.0
2.221428571428571,-12.321428571428571,1.7515893394012794,1.0
2.221428571428571,-12.142857142857142,1.8140853932492753,2.0
2.221428571428571,-11.964285714285714,1.8837133321171733,1.0
2.221428571428571,-11.785714285714285,1.9615356270222084,4.0
2.221428571428571,-11.607142857142858,2.048800497859153,2.0
2.221428571428571,-11.428571428571429,2.146975674616766,1.0
2.221428571428571,-11.25,2.2577867337809736,3.0
2.221428571428571,-11.071428571428571,2.3832590981960298,3.0
2.221428571428571,-10.892857142857142,2.525761254347526,3.0
2.221428571428571,-10.714285714285714,2.6880439932483533,2.0
2.221428571428571,-10.535714285714285,2.8732657383136333,2.0
2.221428571428571,-10.357142857142858,3.0849861132849665,2.0
2.221428571428571,-10.178571428571429,3.3270972119403375,4.0
2.221428571428571,-10.0,3.603642700841238,6.0
2.221428571428571,-9.821428571428571,3.9184477234861537,3.0
2.221428571428571,-9.642857142857142,4.274449646128669,4.0
2.221428571428571,-9.464285714285714,4.672592221741492,8.0
2.221428571428571,-9.285714285714285,5.110154904436522,4.0
2.221428571428571,-9.107142857142858,5.578499290970437,11.0
2.221428571428571,-8.928571428571427,6.0605235801599076,5.0
2.221428571428571,-8.75,6.528695632170754,6.0
2.221428571428571,-8.57142857142857,6.945254447188244,13.0
2.221428571428571,-8.392857142857142,7.266442401362527,4.0
2.221428571428571,-8.214285714285715,7.451481611048888,8.0
2.221428571428571,-8.035714285714285,7.474072118029408,8.0
2.221428571428571,-7.857142857142858,7.3311923348728225,8.0
2.221428571428571,-7.678571428571427,7.044175685227207,8.0
2.221428571428571,-7.5,6.65140106450062,5.0
2.221428571428571,-7.321428571428569,6.196895949169457,3.0
2.221428571428571,-7.142857142857142,5.72042348800161,6.0
2.221428571428571,-6.964285714285715,5.252100579557454,7.0
2.221428571428571,-6.785714285714285,4.811392925613854,3.0
2.221428571428571,-6.607142857142858,4.408733852110419,1.0
2.221428571428571,-6.428571428571427,4.048038100314092,2.0
2.221428571428571,-6.25,3.729068485481203,5.0
2.221428571428571,-6.071428571428569,3.449251328853253,2.0
2.221428571428571,-5.892857142857142,3.204907072009878,4.0
2.221428571428571,-5.714285714285715,2.9920104943684707,3.0
2.221428571428571,-5.535714285714285,2.8066208747688606,3.0
2.221428571428571,-5.357142857142858,2.645099833389374,1.0
2.221428571428571,-5.178571428571427,2.5042014148110163,3.0
2.221428571428571,-5.0,2.381090035661056,2.0
2.221428571428571,-4.821428571428569,2.2733207709341756,4.0
2.221428571428571,-4.642857142857142,2.1788023471163207,3.0
2.221428571428571,-4.464285714285715,2.0957543230957536,2.0
2.221428571428571,-4.285714285714285,2.022664566459443,2.0
2.221428571428571,-4.107142857142858,1.9582499985421342,2.0
2.221428571428571,-3.928571428571427,1.9014218346746583,2.0
2.221428571428571,-3.75,1.8512556870565349,2.0
2.221428571428571,-3.5714285714285694,1.8069667806961742,0.0
2.221428571428571,-3.3928571428571423,1.7678915804707216,1.0
2.221428571428571,-3.2142857142857153,1.7334809922414478,1.0
2.221428571428571,-3.0357142857142847,1.7033212468439118,3.0
2.221428571428571,-2.8571428571428577,1.6772254174626395,1.0
2.221428571428571,-2.678571428571427,1.6554952294638254,1.0
2.221428571428571,-2.5,1.6395522198445436,2.0
2.221428571428571,-2.3214285714285694,1.6332684796762562,2.0
2.221428571428571,-2.1428571428571423,1.6454112225872555,1.0
2.221428571428571,-1.9642857142857153,1.6934587714179434,3.0
2.221428571428571,-1.7857142857142847,1.8083602748015584,2.0
2.221428571428571,-1.6071428571428577,2.0384061210476503,3.0
2.221428571428571,-1.428571428571427,2.448550312940753,5.0
2.221428571428571,-1.25,3.110448427964282,4.0
2.221428571428571,-1.0714285714285694,4.080009654051986,4.0
2.221428571428571,-0.8928571428571423,5.36475830010774,6.0
2.221428571428571,-0.7142857142857153,6.891667991457565,7.0
2.221428571428571,-0.5357142857142847,8.492789600607445,9.0
2.221428571428571,-0.35714285714285765,9.924662785259883,19.0
2.221428571428571,-0.17857142857142705,10.92494804389935,9.0
2.221428571428571,0.0,11.29022774006584,12.0
2.221428571428571,0.1785714285714306,10.943770387427241,9.0
2.221428571428571,0.35714285714285765,9.962405893809215,12.0
2.221428571428571,0.5357142857142847,8.54965153756854,11.0
2.221428571428571,0.7142857142857153,6.9679489294566395,7.0
2.221428571428571,0.8928571428571423,5.46086428920017,5.0
2.221428571428571,1.071428571428573,4.196457773816029,4.0
2.221428571428571,1.25,3.247873438372674,5.0
2.221428571428571,1.4285714285714306,2.60771295449474,2.0
2.221428571428571,1.6071428571428577,2.2202032552737436,0.0
2.221428571428571,1.7857142857142847,2.0138371032716713,2.0
2.221428571428571,1.9642857142857153,1.9238234266686018,2.0
2.221428571428571,2.1428571428571423,1.902052089722225,2.0
2.221428571428571,2.321428571428573,1.9177746854961413,4.0
2.221428571428571,2.5,1.9537378200095703,4.0
2.221428571428571,2.6785714285714306,2.0014277370054074,1.0
2.221428571428571,2.8571428571428577,2.057259452131774,0.0
2.221428571428571,3.0357142857142847,2.120138249269448,0.0
2.221428571428571,3.2142857142857153,2.1901361453473083,3.0
2.221428571428571,3.3928571428571423,2.2678693193420734,0.0
2.221428571428571,3.571428571428573,2.35424655757267,4.0
2.221428571428571,3.75,2.4503899962081523,1.0
2.221428571428571,3.9285714285714306,2.557628896107729,3.0
2.221428571428571,4.107142857142858,2.6775239478717285,3.0
2.221428571428571,4.285714285714285,2.811906487875779,2.0
2.221428571428571,4.464285714285715,2.9629279591633635,3.0
2.221428571428571,4.642857142857142,3.133118751056611,7.0
2.221428571428571,4.821428571428573,3.3254563945808604,5.0
2.221428571428571,5.0,3.5434425135602448,5.0
2.221428571428571,5.178571428571431,3.7911861587435145,2.0
2.221428571428571,5.357142857142858,4.073487710961443,6.0
2.221428571428571,5.535714285714285,4.395911399046217,4.0
2.221428571428571,5.714285714285715,4.764823958361157,1.0
2.221428571428571,5.892857142857142,5.187359558181849,4.0
2.221428571428571,6.071428571428573,5.671243512380818,4.0
2.221428571428571,6.25,6.224365886107695,3.0
2.221428571428571,6.428571428571431,6.853939463603525,8.0
2.221428571428571,6.607142857142858,7.565011598392645,5.0
2.221428571428571,6.785714285714285,8.358055216364287,5.0
2.221428571428571,6.964285714285715,9.22541498321089,8.0
2.221428571428571,7.142857142857146,10.146674393829734,10.0
2.221428571428571,7.321428571428569,11.08373483414264,17.0
2.221428571428571,7.5,11.97764662414909,17.0
2.221428571428571,7.678571428571431,12.750576316607162,11.0
2.221428571428571,7.857142857142861,13.316342312606407,11.0
2.221428571428571,8.035714285714285,13.59982028314529,13.0
2.221428571428571,8.214285714285715,13.559253615351404,17.0
2.221428571428571,8.392857142857146,13.200562504019786,13.0
2.221428571428571,8.57142857142857,12.575236350719425,14.0
2.221428571428571,8.75,11.763106127553147,13.0
2.221428571428571,8.92857142857143,10.849835674470496,13.0
2.221428571428571,9.107142857142861,9.909349683910328,6.0
2.221428571428571,9.285714285714285,8.995548736696465,8.0
2.221428571428571,9.464285714285715,8.141914902170821,8.0
2.221428571428571,9.642857142857146,7.365362210893177,5.0
2.221428571428571,9.82142857142857,6.67121978716323,5.0
2.221428571428571,10.0,6.05764339995081,7.0
