frequency_ghz,propagating,beta_rad_per_m,alpha_ev_np_per_m,lambda_g_mm,v_phase_over_c,v_group_over_c,z_te_ohm
13.482625482625481,True,246.90539907873782,,25.447743672773584,1.144466407216483,0.8737696394533349,431.1551882799483
13.532818532818533,True,248.10865083236027,,25.324329829293017,1.143156043121891,0.8747712143208898,430.661534403909
13.583011583011583,True,249.31053410779052,,25.202245583666446,1.1418645951421627,0.8757605798921364,430.17500680175095
13.633204633204633,True,250.51106860177643,,25.08146782594911,1.1405916801692935,0.8767379399537387,429.69546114507534
13.683397683397683,True,251.7102736133957,,24.961974006790015,1.1393369252055823,0.8777034939156033,429.2227569143414
13.733590733590733,True,252.90816805451647,,24.843742119966613,1.1380999670328307,0.8786574369272019,428.7567572742434
13.783783783783782,True,254.1047704599169,,24.726750685582708,1.1368804518944884,0.8795999599901714,428.2973289539653
13.833976833976834,True,255.30009899707633,,24.610978733899906,1.1356780351901572,0.8805312500673314,427.844342132091
13.884169884169884,True,256.49417147565237,,24.49640578977451,1.134492381181891,0.8814514901882554,427.3976703259588
13.934362934362934,True,257.6870053566539,,24.383011857673186,1.1333231627117621,0.882360859551522,426.9571902852604
13.984555984555984,True,258.8786177613235,,24.270777407242075,1.1321700609301961,0.8832595336237696,426.52278188969535
14.034749034749034,True,260.06902547973897,,24.159683359405236,1.1310327650345857,0.8841476842356738,426.09432805050005
14.084942084942085,True,261.2582449791457,,24.049711072969682,1.1299109720177427,0.8850254796749571,425.67171461568165
14.135135135135135,True,262.44629241202836,,23.94084233171517,1.1288043864257509,0.8858930847765418,425.2548302787935
14.185328185328185,True,263.63318362393403,,23.833059331948093,1.1277127201248078,0.8867506610099481,424.84356649109816
14.235521235521235,True,264.8189341610535,,23.72634467049994,1.1266356920766765,0.8875983665640358,424.4378173769723
14.285714285714285,True,266.0035592775712,,23.620681333151506,1.125573028122366,0.8884363564291854,424.03747965241354
14.335907335907335,True,267.18707394279147,,23.516052683465162,1.1245244607736984,0.88926478247701,423.6424525465166
14.386100386100386,True,268.36949284804984,,23.41244245200817,1.1234897290124217,0.8900837935376832,423.25263772579365
14.436293436293436,True,269.55083041341715,,23.30983472595095,1.1224685780965529,0.8908935354749697,422.86793922121757
14.486486486486486,True,270.7311007942022,,23.208213939025004,1.1214607593736499,0.8916941512590355,422.488263357876
14.536679536679536,True,271.9103178872633,,23.107564861825715,1.1204660301007203,0.8924857810371177,422.1135186871254
14.586872586872586,True,273.08849533713277,,23.00787259244619,1.1194841532704949,0.8932685622021265,421.74361592114286
14.637065637065636,True,274.2656465419616,,22.909122547428787,1.1185148974438024,0.8940426294592496,421.3784678697767
14.687258687258687,True,275.4417846592919,,22.81130045302161,1.1175580365877973,0.8948081148906294,421.0179893796025
14.737451737451737,True,276.6169226116609,,22.714392336727975,1.1166133499198039,0.8955651480181757,420.6620972750933
14.787644787644787,True,277.79107309204517,,22.618384519137063,1.1156806217565443,0.8963138558645798,420.31071030182056
14.837837837837837,True,278.96424856914695,,22.523263606025026,1.114759641368543,0.8970543630125885,419.96374907160276
14.888030888030887,True,280.1364612925316,,22.42901648071577,1.1138502028394932,0.8977867916625958,419.62113600952495
14.938223938223938,True,281.30772329761896,,22.335630296691424,1.1129521049303903,0.8985112616886104,419.28279530275427
